"category","title","author","postTime","chgTime","contents"
"경제","강원도, 새해부터 각종 수당 지원 확대","KBS네이버","2021.01.01. 오후 10:29","2021.01.01. 오후 10:29","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.naver?oid=056&aid=0010963774&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">[KBS 춘천]강원도가 올해부터 각종 수당 지급을 확대합니다.강원도는 올해부터, 2년 이상 도내에 주소를 두고 농어업 경영체를 운영한 농어업인에게 농어업인수당을 지원합니다.지원 금액은 1년에 70만 원입니다.또, 올해부터 강원도 내 출생아 한 명에 지급하는 육아기본수당 역시, 당초 30만 원에서 40만 원으로 인상합니다.엄기숙 (hotpencil@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’"
"경제","대전시, 올해부터 출산장려금 인상","KBS네이버","2021.01.01. 오후 10:25","2021.01.01. 오후 10:25","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.naver?oid=056&aid=0010963766&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">[KBS 대전]새해부터 대전의 출산장려금이 인상됩니다. 대전시는 첫째 출산장려금은 30만 원으로 지난 해와 같지만 둘째는 40만 원에서 50만원으로,  셋째 이상은 60만 원에서 80만원으로 인상합니다.또 대전 유성구와 대덕구에서만 시범 시행하던  임산부 친환경 농산물 지원을 전 지역으로 확대합니다.이정은 (mulan8@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’"
"경제","[신년기획]① 청년이 떠나는 경남…일자리·창업 지원 부족","KBS네이버","2021.01.01. 오후 10:09","2021.01.05. 오전 11:34","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.naver?oid=056&aid=0010963739&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">[KBS 창원] [앵커] KBS경남이 새해를 맞아 경남을 떠나는 청년의 현실과 청년 정착을 위해 필요한 정책을 짚어보는 신년 기획을 마련했습니다. 오늘은 첫 순서로, 경남에 머물고 싶어도 경남을 떠나야 하는  청년들의 현주소를  차주하 기자가 취재했습니다. [리포트] 다음 달(2월) 대학 졸업을 앞둔  22살 우인화 씨, 경남에 머물며 방송 진행자로 활동하는 게 목표입니다. 하지만 경남에서는 취업 교육을 받을 곳이 없는 데다, 일자리도 수도권에 몰려 있어 서울생활을 해야 할 지 고민입니다. [우인화/취업준비생 : ""어렵게 (배울 곳을) 찾은 게 그나마 가까운 부산이었어요. 보통 수도권에 집중돼 있다 보니까. 수도권 학생들이 준비하는 거랑 비교해보면 내가 좀 부족하게 준비하고 있는 건 아닌가 걱정도 돼요.""] 창원에 사는 24살 김유미 씨는 직업상담사 자격증을 땄지만 넉 달째 일자리를 찾지 못해 부산과 대구지역 회사 면접을 보고 있습니다. [김유미/취업준비생 : ""채용 정보가 창원만 한정해서 검색하면 몇 개 안 떠서 그나마 집에서 다니기 쉽고 친근한 도시인 부산이랑 대구까지 합쳐서 (구직 중이에요.)""] 지난 2011년 진주에서  플랫폼 사업을 창업한 박현호 씨는 인재와 투자자를 찾기 어려워 결국, 서울로 옮겼습니다. [박현호/청년 창업가 : ""지방에 개발자 채용이 힘들어서 일을 놓고 본다면 아마 거기 있었으면 지금 크몽 정도까지는 안 됐을 것 같아요.""] 경남을 떠난 20~30대 청년은 지난 2018년 한해 6만 7천여 명! 열 명 가운데 6명이 '직업' 때문에 떠났고, 주로 수도권과 부산으로 갔습니다. 경남 전체 인구 가운데 청년 비율도 줄어들어 지난해 말(2020.11) 17.6%로 전국 평균보다 2.7%p 낮았습니다. 이대로라면 20년 뒤 15% 밑으로 떨어진다는 전망도 나옵니다. 경남의 산업이 제조업 위주여서 다양한 일자리가 부족한 데다 창업 지원이나 인턴 기회가 적기 때문입니다.  [강지윤/경남청년유니온 위원장 : ""사회 전체가 안고 있는 문제를 청년들이 정면에 노출돼서 이걸 다 받아내고 있다고…. 근본적인 것들을 바꿔야만 이 문제가 해결되겠다.""] 경남의 청년 인구는 61만여 명, 경남에서 기회를 얻고 성장할 수 있는 정책 마련이 시급합니다. KBS 뉴스 차주하입니다.촬영기자:조형수/그래픽:박부민차주하 (chask@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’"
"경제","제주 미분양 주택 8개월째 1,200 가구 넘어","KBS네이버","2021.01.01. 오후 10:08","2021.01.01. 오후 10:08","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.naver?oid=056&aid=0010963735&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">[KBS 제주]제주지역 미분양 주택 물량이 8달째 천2백 가구를 유지했습니다.국토교통부에 따르면 지난해 11월 말 기준 도내 미분양 주택은 천208 가구로 전달보다는 25 가구 줄었습니다.하지만, 지난해 4월 천281 가구를 기록한 뒤 계속 천200 가구대를 유지하고 있고 이 가운데 준공후 미분양 주택이 70%를 넘어 얼어붙은 주택 시장 분위기를 반영했습니다.유용두 (yyd9212@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’"
"경제","지난해 제주지역 소비자물가 0.4% 상승","KBS네이버","2021.01.01. 오후 10:08","2021.01.01. 오후 10:08","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.naver?oid=056&aid=0010963734&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">[KBS 제주]지난해 제주지역 소비자 물가가 소폭 상승한 것으로 나타났습니다.호남지방통계청 제주사무소가 발표한 소비자물가 동향에 따르면 지난해 제주지역 소비자물가지수는 106.2로 전년보다 0.4% 올랐습니다.이 가운데 생활물가지수는 전년 대비 0.8%, 신선식품지수는 8.1% 상승했는데, 품목별로는 농축수산물이 5.4% 올랐고, 전기와 수도, 가스 0.6%, 서비스는 0.5% 등이 올랐습니다.유용두 (yyd9212@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’"
"경제","[아는분]비트코인은 알겠는데···'알트코인'은 무슨 뜻일까?(영상)","서울경제네이버","2021.01.01. 오후 10:07","2021.01.01. 오후 10:07","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}[서울경제] 지난 27일 국내 비트코인 시세가 3,000만원을 돌파하며 역대 최고가를 찍었습니다. 10월부터 비트코인은 지지선 지지와 저항선 돌파를 반복하며 상승하고 있는데요. 그 뒤를 이어 ‘알트코인’도 순환매 흐름을 타며 상승세를 보이고 있습니다.알트코인은 대안과 코인이 합쳐져 만들어진 단어입니다. 말 그대로 비트코인의 대안으로 등장한 코인들, 즉 비트코인을 제외한 모든 암호 화폐를 통칭하는 말이죠. 알트코인은 비트코인보다 개선된 코인이 필요해 등장하게 되었는데요. 비트코인은 소스 코드가 공개되어 있기 때문에 누구든지 읽어보고, 일부 기능을 개선해 새로운 이름을 가진 코인을 개발할 수 있습니다. 세계에서 가장 공신력 있는 암호화폐 거래 사이트 코인마켓캡에 등재된 코인만 해도 수 천 개가 넘죠. 최초의 알트코인은 2011년 초 만들어진 네임코인인데요. 현재는 시가총액 600위~700위 언저리에 머물러 있습니다.현재 알트코인 중 1위를 차지하고 있는 암호화폐는 이더리움인데요. 러시아 프로그래머 비탈릭 부테린이 2014년 개발한 것으로 블록체인 기술이 적용돼 해킹을 막는 데 탁월하다는 장점이 있습니다. 이 외에도 리플, 비트코인캐시 등이 대표적인 알트코인이죠.하지만 아직까지는 비트코인의 입지가 넘볼 수 없을 만큼 큰 게 사실입니다. 비트코인 시가총액 점유율은 거의 70%에 달하거든요. 암호화폐 거래소에선 법정 화폐로 거래할 수 있는 시장 외에 별도로 비트코인을 기준으로 거래할 수 있는 시장을 운영할 수 있는데요. 알트코인의 시세를 비트코인 기준으로 표시하고 비트코인을 이용해 알트코인을 거래할 수 있습니다. 즉, 비트코인이 기축통화로 기능하고 있는 거죠.이런 이유로 알트코인의 성공 가능성을 낮게 보는 시각이 존재합니다. 알트코인은 비트코인이 가지고 있는 인지도나 인프라가 없다는 거죠. 하지만 이론적으론 어떤 코인이든 많은 사람들이 사용하기 시작한다면 비트코인을 추월해 승자가 될 수 있습니다. 지금도 몇몇 거래소들은 이더리움으로 알트코인을 거래할 수 있게 하고 있죠. 이런 식으로 경쟁자급 암호화폐가 늘어나면, 비트코인의 입지는 그만큼 줄어들 거고요.게다가 암호화폐 전체 시장은 최근 상승세를 보이고 있습니다. 기업들이 점차 암호화폐 활용 방안을 내놓고 있어서인데요. 미국 페이팔은 비트코인, 이더리움, 라이트코인, 비트코인캐시 등 4개 암호화폐에 대한 거래를 지원하겠다고 밝힌 상태죠. 한국에선 내년 3월 특금법 시행으로 암호화폐가 법적 지위가 인정될 예정이고요.하지만 암호화폐는 아직 불안정안 자산입니다. 비트코인도 불안한 자산인데, 그보다 훨씬 시가총액이 낮은 알트코인은 더욱 더 불안정하죠. 자본이 조금만 유입되도 알트코인 가격은 요동치기 쉽습니다. 암호 화폐 투자를 생각하시는 분이라면, 신중을 기할 필요가 있겠습니다.*‘아는분’ 소개 : 경제 이슈 스토리텔링 채널 서울경제썸이 ‘1분 만에 완파하는 딥한 경제 상식, 아는분’ 이라는 코너를 시작합니다. 서울경제썸 유튜브 채널을 구독하시면 매주 월/수/금요일 밤?10시, 경제/재테크/산업/문화/트렌드 등 최신 이슈를 1분 만에 깔끔하게 설명한 영상을 받아보실 수 있습니다./정민수기자 minsoojeong@sedaily.com▶ 엄마 기자 취재수첩 [서지혜의 건강한 육아]▶ 中투자 알짜정보만 쏙쏙  [니하오 중국증시]▶ 네이버 채널에서 '서울경제' 구독해주세요!저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
"경제","경기 김포·전북 부안 가금농장서 고병원성 AI…국내 총 41건","뉴시스네이버","2021.01.01. 오후 10:03","2021.01.01. 오후 10:03","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}[세종=뉴시스] 위용성 기자 = 조류인플루엔자(AI) 중앙사고수습본부는 1일 경기 김포 산란계 농장, 전북 부안 육용오리 농장 등 2곳에서 고병원성 AI가 확진됐다고 밝혔다. 이날 앞서 경북 경주 메추리농장과 전북 고창 육용오리농장 등 2곳에서도 잇따라 H5N8형 고병원성 AI가 발생, 하루에만 4건이 확진된 것이다.이에 따라 국내 가금 사육농가(체험농원 포함)에서의 고병원성 AI 발생은 총 41건으로 늘었다.중수본은 발생농장 반경 3㎞ 내 사육 가금에 대한 예방적 살처분을 실시한다. 반경 10㎞ 내 가금농장에는 30일간 이동 제한 및 AI 일제검사 조치가 취해진다. 발생지역 소재 가금농장은 7일간 이동이 제한된다.☞공감언론 뉴시스 up@newsis.com▶ 네이버에서 뉴시스 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>"
"경제","[신년사]이학구 한국농업경영인중앙연합회 회장","머니투데이네이버","2021.01.01. 오후 10:02","2021.01.01. 오후 10:02","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}[머니투데이 세종=정혁수 기자] 이학구 회장 / 사진제공=한국농업경영인중앙연합회안녕하십니까? 제20대 한국농업경영인중앙연합회 회장 이학구입니다.      신축년 새해가 밝았습니다. 소는 예부터 근면과 성실, 우직함을 상징하는 동물로 널리 알려져 있습니다. 이러한 모습은 어떠한 시련이 닥쳐도 5천만 국민의 먹거리를 책임지기 위해 묵묵히 앞으로 나아가는 우리 농업인의 모습과도 같습니다.     지난해를 되돌아보니 참 많은 일이 있었던 것 같습니다. 신종 코로나바이러스(코로나-19) 발생과 잦은 기상이변은 경제&#903;사회 전반에 걸쳐 많은 변화를 불러왔습니다. 이는 농업 분야도 예외일 순 없습니다.        실제 연초부터 계속된 코로나-19 여파로 농업 분야는 인력 수급 및 농축산물 판로 확보에 차질을 빚은 바 있습니다. 엎친 데 덮친 격으로 기후&#903;환경 변화로 인해 자연재해가 늘며 막대한 농산물 피해가 발생하였습니다.       사회&#903;자연재난의 증가는 농업 생산&#903;유통 전 과정에 영향을 미치며, 농업 정책과 제도의 대대적인 보완을 필요로 하고 있습니다. 우리 농업인에게는 농업 생산 활동에서 야기되는 환경 부하를 최소화함과 더불어 각종 불확실성 확대 속에서 생산성을 종래의 수준으로 유지하기 위한 기술력 확보가 큰 숙제로 남았습니다.      여기에 지난해 정부가 RCEP(역내포괄적경제동반자협정)에 최종 서명함에 따라 이르면 `21년 내 발효가 예상됩니다. 이런 상황에서 문재인 대통령이 직접 CPTPP(포괄적&#903;점진적 환태평양경제동반자협정) 가입 검토 의사를 밝힌 만큼 농산물 시장 개방 범위도 늘어날 것으로 보입니다.      그런데도 ‘한국판 뉴딜 종합계획’에서 농업&#903;농촌 분야는 사실상 제외됐습니다. 이런 상황에서 올해 국가 전체 예산 대비 농업예산 비중마저 2.9%에 그치며 위기에 대응할 힘을 상실하였습니다.     이처럼 농업을 둘러싼 대내외적 환경&#903;여건은 갈수록 어려워지고 있습니다. 따라서 `21년은 농업계에 매우 중요한 고비가 될 것입니다. 이에 한농연은 막중한 책임을 통감하고, 건설적인 대안을 제시하기 위해 최선을 다하겠습니다.     먼저 농산물 추가개방을 전제로 한 정부의 통상정책에 맞서 농업 분야의 피해를 최소화 할 수 있도록 국내 대책 마련에 힘쓸 것입니다. 아울러 농업&#903;농촌의 미래 성장 동력 확보를 위해 탄소 중립 선언 및 지역균형뉴딜과 연계한 다양한 과제를 발굴하고 이를 정부 정책에 반영시켜 나가겠습니다.      그러나 무엇보다 중요한 일은 어떠한 상황에서도 우리 농업인이 흔들리지 않고 영농활동에 매진할 수 있도록 하는 것입니다. 이를 위해 아직 미흡하지만, &#65279;시행 2년 차를 맞는 공익직불제가 농가를 지탱하는 지주대가 될 수 있도록 현장 의견 수렴을 통해 문제점을 개선해 나가고자 합니다.    &#65279;  아울러 우리 농업인이 농정의 주체가 될 수 있도록 항상 고민하고 노력할 것입니다. 또한, 농업&#903;농촌 문제를 농업계만의 문제가 아닌 사회적 문제로 공론화하고, 5천만 국민과 함께 해결하기 위해 적극적으로 소통하고 교류하겠습니다.      쉽지 않은 길이지만, 한농연은 멈추지 않고 소처럼 뚝심으로 밀고 나갈 것입니다. 그리고 이러한 힘은 현장을 지키는 250만 농업인이 있기에 가능하다 말씀드리고 싶습니다.      지켜봐 주십시오. 감사합니다.세종=정혁수 기자 hyeoksooj@mt.co.kr▶부동산 투자는 [부릿지]▶조 변호사의 가정상담소▶줄리아 투자노트  <저작권자 ⓒ &#39;돈이 보이는 리얼타임 뉴스&#39; 머니투데이, 무단전재 및 재배포 금지>"
"경제","전북 환경개선 2,766억 원 국고지원…지난해 대비 35%↑","KBS네이버","2021.01.01. 오후 10:02","2021.01.01. 오후 10:02","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.naver?oid=056&aid=0010963725&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">[KBS 전주]정부가 전라북도의 환경 개선사업을 위해 지난해 예산보다 35퍼센트 많은 2천7백66억 원을 국고에서 지원합니다.낡은 하수관로 정비 등 백47개 수질 관리 사업에 천9백86억 원을 투자하고, 미세먼지 줄이기 사업에 4백96억 원, 생태 탐방로 조성 등에도 41억 원이 편성됐습니다.전북지방환경청은 새만금 수질 개선을 위한 익산 왕궁 축사 매입 등에 백38억 원의 자체 예산을 추가 투입하기로 했습니다.오정현 (ohhh@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’"
"경제","11월 전북 수출 5억 2천만 달러…전년 대비 0.7%↓","KBS네이버","2021.01.01. 오후 9:59","2021.01.01. 오후 9:59","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.naver?oid=056&aid=0010963719&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">[KBS 전주]한국무역협회 전북본부가 발표한 지난해 11월 전북 수출액은 5억2천7백만 달러로 한 해 전 같은 달보다 0.7퍼센트 줄었습니다.품목별로는 농약·의약품 수출이 한 해전보다 54.8퍼센트가 줄었고, 정밀화학원료 41.3, 자동차 18.2퍼센트 등 순으로 수출 감소 폭이 컸습니다.전북본부는 OCI 가동 중단에 따른 수출 감소 효과가 크지 않고, 코로나19 여파에도 회복되는 추세라며, 전북의 수출은 점차 반등할 것으로 내다봤습니다.서승신 (sss4854@kbs.co.kr )▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’"
"경제","전북도민 일·생활 균형지수 전국 ‘하위권’","KBS네이버","2021.01.01. 오후 9:59","2021.01.01. 오후 9:59","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.naver?oid=056&aid=0010963717&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">[KBS 전주]전북도민의 일·생활 균형지수가 전국에서 하위권인 것으로 나타났습니다.고용노동부가 발표한 자료를 보면 전북의 지난 2천19년 기준 일·생활 균형지수는 47.4점으로 전국에서 다섯 번째로 낮았으며, 전국 평균인 50.5점에도 훨씬 못 미쳤습니다.노동부는 초과근로시간을 감수하거나 휴가를 제때 사용하지 못하는 사례가 많았기 때문이라며 개선이 시급하다고 지적했습니다.안승길▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’"
"경제","충북 아파트 매매가 0.18%↑·전셋값 0.14%↑","KBS네이버","2021.01.01. 오후 9:58","2021.01.01. 오후 9:58","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}<iframe _src=""/main/readVod.naver?oid=056&aid=0010963712&position=1&autoPlay=true&viewType="" width=""647"" height=""363"" frameborder=""0"" marginheight=""0"" marginwidth=""0"" title=""영상 플레이어"" allowfullscreen=""true"">[KBS 청주]충북의 주간 아파트 매매 가격은 상승 폭이 확대되고, 전셋값은 상승 폭을 유지한 것으로 조사됐습니다.한국부동산원이 발표한 지난달 28일 기준, 전국의 주간 아파트 가격 동향 자료를 보면 충북의 아파트 가격은 0.18% 올라 일주일 전, 0.16%보다 상승폭이 커졌습니다.전셋값은 0.14% 올라, 일주일 전과 상승률이 같았습니다.이는 전국 평균 아파트 매매가 상승률 0.28%, 전셋값 상승률 0.29%보다 낮은 수준입니다.구병회 (kbh999@kbs.co.kr)▶ 더 빠르고 정확한 소식을 원하시면 KBS뉴스 구독!▶ ‘코로나19 3차 대유행’ 제대로 알아야 이긴다▶ 기후는 말한다…생존을 위한 전환 ‘탄소중립’"
"경제","[신년사]허태웅 농촌진흥청장","머니투데이네이버","2021.01.01. 오후 9:58","2021.01.01. 오후 9:58","// flash 오류를 우회하기 위한 함수 추가function _flash_removeCallback() {}[머니투데이 세종=정혁수 기자] 허태웅 청장 / 사진제공=농촌진흥청존경하는 농업인과 농식품산업 가족 여러분! 우리 농업&#8231;농촌을 아껴주시는 국민 여러분! 그리고 전국의 농촌진흥공직자 여러분!  2021년 신축년(辛丑年) 새해를 맞아 소망하는 일 모두 이루시기를 기원합니다.  지난해 우리는 농산업 분야의 기술혁신으로 농업&#8231;농촌의 어려움을 극복하고 지속 가능한 농업을 구현하기 위해 노력했습니다. 녹록지 않은 상황에서도 변함없이 농산업 현장을 지켜주신 여러분의 노고에 감사의 말씀을 드립니다.  우리 농업&#8228;농촌은 세계적인 코로나19의 확산뿐만 아니라, 고령화와 기후변화라는 도전을 맞고 있습니다. 아프리카돼지열병, 조류인플루엔자, 과수화상병 같은 동식물 질병의 위협도 상존하고 있습니다. 지금은 이러한 도전과 위협을 또 다른 기회로 만들기 위해 우리 모두 한마음 한뜻으로 지혜를 모아 헤쳐나가야 할 때입니다. 새해 농촌진흥청은 농업&#8231;농촌의 어려움을 극복하고 급변하는 미래에 대응하기 위해 다음의 네 가지 주요 과제에 역점을 두겠습니다. 첫째, 농업의 미래와 성장을 위해 디지털 농업기술의 개발과 정예 청년농업인 육성에 힘쓰겠습니다.빅데이터를 활용한 디지털 혁신기술의 개발&#8231;보급을 위해 사물인터넷(IoT)을 활용한 농업현장의 데이터 수집을 강화하겠습니다. 축적된 데이터의 분석을 통해 수량과 품질은 높이고 비용은 절감할 수 있는 작목별 인공지능(AI) 생육관리 모델을 개발하여 재배농가에서 활용할 수 있도록 서비스하겠습니다. 노지 디지털 농업기술의 확산을 위해 농작물 양&#8231;수분 정밀제어, 병해충 자동 진단 등 요소기술의 융복합을 추진하고, 개발된 기술은 농약안전정보시스템 등에 탑재하여 현장 활용성을 높이겠습니다. 드론을 활용한 파종 및 정밀재배 관리, 위성 영상의 자동화 처리기술, 자율주행 로봇 기술을 이용한 첨단농기계의 개발도 추진하겠습니다. 청년이 돌아오는 농촌을 만들기 위한 종합적 기술을 지원하겠습니다. 예비 청년농업인을‘청년4-H’체계로 편입하고, 취농&#8231;&#8231;창업의 준비부터 전문농업인이 될 때까지 필요한 정보제공, 창업교육, 사업화 지원 등을 통해 청년농업인을 미래 농업의 주역으로 육성하겠습니다.  둘째, 식량자급률 향상을 위한 혁신적 농업기술을 개발하여 현장에 확산하겠습니다. 수요자 맞춤형 국산 품종의 확대를 위해 경쟁력을 갖춘 신품종을 육성하겠습니다. 외래품종을 대체할 수 있는 국산 벼의 보급을 확대하고, 다양한 가공 수요에 대응하는 국산 밀 품종도 개발하여 산업화하겠습니다. 축종별 생산성 향상을 위해 씨수소, 씨돼지 등 우수 종축을 선발하고, 시장 확대를 위해 생산자단체 등과 연계하여 보급체계를 개선하겠습니다. 국제기구 등과의 전략적 협력을 통해 신품종 육성소재로 활용하기 위한 유용 유전자원의 확보를 강화하고, 산업체 등과 공동 현장평가회를 통해 수요자가 필요로 하는 육종소재를 선발해 나가겠습니다. 논 이용 재배 등에 적합한 밭작물의 생산성 향상을 위해 디지털 농업에 최적화된 품종을 육성하겠습니다. 논의 범용적 사용을 위해 저비용 땅속 배수기술을 개발하고, 자급률 향상에 기여할 수 있는 논이용 작부체계 기술을 현장에 보급하겠습니다. 첨단 제어기술을 적용한 밭농업기계의 고도화로 노동력을 절감하고, 여성&#8231;고령농업인에게 적합한 농기계의 개발도 강화하겠습니다. 셋째, 농산업 현장의 애로 해소를 위한 맞춤형 기술을 개발&#8231;보급하겠습니다. 수요자 중심의 현안 해결 기술 개발을 위해 농업인 업무상 재해 현황조사를 통해 안전사고 사례를 심층 분석하고, 리빙랩 기반의 현장 밀착형 농작업 안전&#8231;편이기술의 개발을 추진하겠습니다. 과수화상병의 효율적인 예찰&#8231;진단을 강화하여 초기 확산방지에 주력하고, 현장간이격리시설의 설치&#8231;운영과 BL3급 격리연구시설의 구축 추진 등을 통해 종합방제체계를 강화해 나가겠습니다. 농자재의 유통 및 안전관리 체계의 강화를 위해 농약안전정보시스템을 사용자 중심으로 개선하겠습니다. 출하 전 생산단계 농산물의 안전성 확보를 위해 시군 농업기술센터의 안전성 분석실을 확대하고, 농업인 대상의 농약안전사용 순회기술교육을 강화하겠습니다. 현장 중심의 수출품목 육성을 통한 농산물 수출 확대를 위해 수출유망 품목의 해외시장성 평가를 강화하고, 신선 농산물의 상품성 유지를 위한 일관체계화 기술을 개발하겠습니다. 기후변화 대응을 위한 농업부문의 생산성 변동 예측 기술과 이상기상 대응 농축산물의 피해경감 기술을 개발하겠습니다. 온실가스 감축을 위해 저탄소 농업기술의 개발을 추진하고, 기후변화 적응형 신품종 및 재배기술의 개발도 강화해 나가겠습니다. 공익직불제의 지원을 위해 비료 사용기준 준수를 위한 이행점검 기준을 정비하고, 직불제 신청농가를 대상으로 이행상황을 점검하겠습니다.&#65279;넷째, 국제협력 강화를 통한 K-농업기술의 전파와 확산에 힘쓰겠습니다.&#65279; 첨단 농업기술 개발의 가속화를 위해 다국가 참여 신기술개발 프로젝트에 참여하는 등 선진국과의 농업기술협력을 강화하겠습니다. 유엔식량농업기구(FAO), 세계은행 등과 함께 글로벌 농업지식 플랫폼을 구축하고, 개도국 농업현대화 사업을 추진하겠습니다. 농업기술 개발성과의 글로벌 확산을 위해 22개국의 해외농업기술개발사업(KOPIA) 센터를 통해 국가별 수요에 적합한 맞춤형 농업기술의 개발&#8231;보급을 강화해 나가겠습니다.존경하는 농식품산업 가족 여러분!  그리고 국민 여러분! 우리 농업은 과학기술의 눈부신 발전과 함께 혁신을 거듭하며 성장산업으로 도약하고 있습니다. 지금 이 시기에 농업의 미래가치가 부상하는 이유는 농업이 과학기술을 통해 혁신과 성장을 창출할 수 있는 무한한 잠재력을 가졌기 때문입니다. 우리 농업의 밝은 미래를 위해 저를 비롯한 모든 농촌진흥공직자는 어려움에도 불구하고 이를 극복하고 새 길을 개척한다는 극세척도(克世拓道)의 자세로 최선을 다하겠습니다. 전국의 농촌진흥공직자 여러분!우리가 개발한 기술이 농업과학기술 분야에 혁신을 가져오고 농업의 미래가치를 창출할 수 있도록 힘을 모읍시다. 한국 농업의 르네상스는 창의적이고 혁신적인 과학기술이 뒷받침되어야 실현된다는 것을 마음에 새기고,‘살고 싶은 농촌, 삶이 행복한 농촌’을 만들기 위해 역량을 집중합시다. 새해를 맞아 소망하는 일 모두 이루시고, 여러분과 가정에 행복과 건강이 함께 하기를 기원합니다. 감사합니다.     2021년 1월 1일 농촌진흥청장  허 태 웅세종=정혁수 기자 hyeoksooj@mt.co.kr▶부동산 투자는 [부릿지]▶조 변호사의 가정상담소▶줄리아 투자노트  <저작권자 ⓒ &#39;돈이 보이는 리얼타임 뉴스&#39; 머니투데이, 무단전재 및 재배포 금지>"
